user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,class
207348,7/12/15 4:37,9/8/15 9:40,40,ATIIXSRGPGGAU,Ads,IE,F,28,0
273458,3/22/15 13:29,5/29/15 2:51,9,PXSJIPGTGOBNY,Direct,Chrome,F,38,0
367264,6/1/15 10:54,7/18/15 0:15,39,GDZIWDUCWZBCK,Ads,Chrome,M,26,0
165570,4/13/15 11:52,6/5/15 18:14,12,TUTCTKQAIHFFR,SEO,Chrome,M,37,0
273323,3/23/15 10:09,6/11/15 14:33,21,YYOTFLRBUPMJX,Direct,Chrome,M,40,0
363088,5/12/15 4:34,9/2/15 5:45,16,BUDGYEABXLSFQ,Ads,FireFox,M,34,0
61760,3/20/15 4:41,5/31/15 6:39,52,NHNXANUOYQBBQ,Ads,FireFox,M,29,1
172242,8/12/15 0:56,11/15/15 12:18,20,WVOZFAYVSQJBT,SEO,Chrome,M,60,0
171417,7/7/15 20:58,10/3/15 18:37,52,VVHUEMYQVWMMK,SEO,Chrome,M,36,0
259287,3/15/15 16:06,4/24/15 23:07,23,GDROFHGRVWOCJ,SEO,FireFox,M,30,0
68844,5/2/15 14:08,6/18/15 8:49,61,DYVXOZUWFOEKR,Ads,FireFox,M,21,0
312211,6/30/15 8:09,7/17/15 22:43,57,AOEUQPGUTEYXO,Ads,Chrome,M,35,0
216643,7/15/15 1:16,9/7/15 9:59,44,SOGSZTEDOODZB,Direct,FireFox,M,38,0
214918,4/30/15 2:57,5/5/15 2:49,31,PBHKLFRVFEFJG,SEO,IE,M,28,0
363786,5/17/15 5:21,7/30/15 3:57,35,KXYDJYTHWNLOH,Ads,Chrome,M,49,0
51670,1/14/15 15:40,4/6/15 12:56,46,RBMVHFZKSCLJQ,Direct,Safari,M,22,0
377912,3/10/15 10:40,4/23/15 19:16,48,NJXDIJFERAUIV,Ads,IE,M,21,0
135943,6/16/15 1:08,10/8/15 18:56,47,EVSPZFYJSKYFX,Ads,Chrome,F,18,0
213993,6/2/15 2:56,7/11/15 18:52,69,BJIHCHYQNYLSL,Direct,IE,M,29,0
392712,6/11/15 12:26,9/26/15 11:23,32,CFPSVEPBIGYEB,Ads,FireFox,M,25,0
268303,5/2/15 0:08,7/14/15 14:51,46,CHZLITFLDIMFR,Ads,Chrome,M,44,0
54435,5/4/15 18:34,6/18/15 20:35,24,RYRBOGFBIFEJI,Direct,FireFox,F,29,0
297583,5/12/15 6:39,7/21/15 19:42,30,DTXVETSQNDZAP,SEO,Safari,F,42,0
356163,4/4/15 11:13,4/12/15 15:59,10,TNJNSDKNIITEH,Ads,Chrome,F,44,0
302177,3/14/15 0:08,6/4/15 1:30,28,CLKFRDSIVANUG,Ads,IE,M,39,0
205096,3/7/15 3:47,5/21/15 20:55,25,YAFWDZGRZYBOK,Ads,IE,M,26,0
249077,1/10/15 15:40,2/1/15 1:35,27,YKQJDNUOGGGJS,Ads,Chrome,F,40,0
306078,6/18/15 12:46,7/3/15 18:36,40,OQSKWACXPAUKJ,Ads,IE,F,34,0
363683,5/9/15 14:01,8/2/15 3:27,61,VDZSJQWUUHHZJ,Direct,Chrome,F,30,0
76122,5/4/15 13:57,7/3/15 1:19,52,PIAVFKORNPLVR,SEO,IE,M,31,0
52004,8/14/15 13:11,11/20/15 22:29,21,GLJCBQRQXHQPD,Ads,Chrome,M,20,0
298613,5/6/15 9:37,8/13/15 2:29,13,XQZBOYFONQXIJ,Ads,IE,M,34,0
43737,8/10/15 10:46,11/15/15 20:36,40,MAMCXOCTYJXIS,SEO,Chrome,M,30,0
201209,4/28/15 1:55,7/1/15 1:12,37,PJLDDTXZKBNCU,SEO,IE,M,42,0
15446,2/11/15 5:31,4/1/15 10:05,42,KNBYIJLMNKBMX,Ads,Safari,F,33,0
41813,7/27/15 12:26,9/23/15 20:38,36,QUEXQPBIVYDOM,Ads,Safari,F,37,0
240282,2/10/15 18:05,2/24/15 10:03,26,ALGIJZAPOVHPG,Ads,FireFox,F,26,0
389773,7/3/15 13:28,7/19/15 16:46,35,TYIQLNTSYPWHG,SEO,FireFox,F,23,0
87650,6/6/15 8:20,9/9/15 1:29,50,WXNWABOYCVEYF,Direct,Chrome,M,26,0
239719,8/15/15 1:04,8/16/15 7:29,27,CVTYXYWZQLMCX,SEO,FireFox,M,22,0
317384,3/31/15 8:27,5/8/15 13:03,14,CDRBDJAADKCXT,Ads,Chrome,F,31,0
399372,8/6/15 18:27,9/28/15 13:58,34,FZMQHFONHNXBX,Ads,Chrome,M,38,0
76806,8/5/15 11:49,9/18/15 11:36,26,KOAMVRSIBDIYP,Ads,FireFox,M,22,0
397473,6/24/15 17:00,9/1/15 4:50,14,IAYZFYVZTKNUL,Ads,Safari,M,30,0
206863,7/18/15 15:48,11/7/15 5:38,20,EYQGFWPIJDMFZ,Direct,IE,M,33,1
60661,8/9/15 9:03,9/3/15 16:12,22,TWWAPIVTTKEVW,SEO,IE,M,29,1
76598,1/1/15 7:44,1/1/15 7:44,33,TGWWYVXSUCQRP,Ads,IE,M,30,1
17851,5/16/15 4:36,6/27/15 21:07,10,XEYCAQGEINLHK,SEO,FireFox,M,48,0
311404,1/27/15 5:49,3/5/15 6:51,50,TCXLEYNKKXJJF,Ads,FireFox,F,39,0
10054,4/7/15 17:20,6/28/15 2:53,32,IALPQEZYJZBOJ,Direct,Chrome,F,39,1
359497,3/17/15 9:43,6/26/15 2:58,56,YHPKSNJKUCVYW,Direct,IE,F,40,0
229731,1/1/15 17:21,1/1/15 17:21,59,OGBNHQHDZLGFZ,Ads,Chrome,M,33,1
247991,7/16/15 21:06,8/26/15 16:06,24,PJAKIZJOZUPZA,Ads,IE,M,49,0
372045,3/8/15 8:52,3/13/15 9:13,28,YTTBEVVTCBNIM,SEO,IE,F,26,0
113652,2/6/15 11:06,2/18/15 14:57,30,NCOYKVHIYSXDP,Ads,Chrome,M,37,0
113560,8/12/15 10:00,8/27/15 14:14,24,FFVRQBWJBILNL,SEO,Chrome,F,23,0
52843,6/18/15 4:31,7/3/15 23:48,18,OMJBHQSNMINQQ,Ads,Chrome,M,21,0
279091,1/11/15 7:29,1/11/15 7:29,51,UTZFYONAEQLZS,Ads,Chrome,M,43,1
189395,3/11/15 3:40,5/29/15 21:07,28,YZMVFGFMTNNRV,SEO,IE,M,36,0
166269,2/24/15 1:53,4/5/15 8:07,28,ODQQQAISJQZXP,Ads,Chrome,F,21,0
306475,3/31/15 11:26,5/18/15 4:02,28,ZHXEPEHHCWXYO,SEO,Safari,F,35,0
120379,6/16/15 18:58,9/17/15 7:23,16,VSRECPFJINXHQ,SEO,FireFox,F,26,0
282674,6/10/15 17:30,7/18/15 5:43,24,AKJIZEYXMPKFP,Ads,IE,M,22,0
299413,1/25/15 12:59,2/16/15 21:31,70,GNUXOMULUPJFV,Ads,Chrome,M,32,0
328460,3/28/15 3:24,5/19/15 11:37,55,WVADAFWBPEAKC,Direct,IE,F,34,0
34495,1/26/15 17:29,2/24/15 12:37,14,DDODXCLCEPTKZ,Direct,FireFox,M,45,0
369065,6/3/15 14:08,8/1/15 22:48,38,SWIULXTXYKZAG,Direct,FireFox,F,40,0
247582,6/5/15 14:02,7/30/15 6:21,42,EVOEDLJKVBEDW,Ads,Chrome,F,26,0
42135,4/22/15 1:46,6/27/15 5:51,44,HYAVZEMAARLBM,Ads,Safari,M,28,0
269749,3/6/15 8:36,6/21/15 21:15,75,BCQLLNQWWLERG,SEO,Chrome,M,28,0
235073,1/10/15 19:15,4/3/15 17:33,11,GIFRLVIANLVFG,Direct,Chrome,M,27,0
250543,1/25/15 14:07,4/16/15 13:35,58,BFKIZDHIQFPMT,Ads,FireFox,F,36,0
348285,2/28/15 5:49,4/20/15 14:32,34,KRPBADIOVABST,Ads,Chrome,F,37,0
89087,2/12/15 2:49,5/14/15 11:02,41,RPCHVRPNXVOBF,Ads,Chrome,M,33,0
395821,6/11/15 14:50,7/16/15 17:38,33,NZPFIPQKYMYES,Direct,Chrome,F,23,0
249026,4/13/15 22:06,8/11/15 15:03,40,TLVOOJDWVBFYU,Ads,FireFox,M,29,0
187628,2/16/15 20:19,5/2/15 23:26,55,NTAOOLSHZOIHD,SEO,IE,M,34,1
62260,6/5/15 7:14,6/26/15 8:10,51,JWBTPEHTNQMJR,Ads,Chrome,M,27,0
399242,3/5/15 21:39,6/21/15 23:50,78,PIMHLAOIUINSB,Ads,Chrome,M,36,0
214821,2/17/15 21:58,5/4/15 23:04,40,JZTVVNDDGPHHW,Ads,Chrome,M,42,1
95503,1/22/15 13:54,2/19/15 18:18,9,JGKCYASPDFYDG,SEO,Chrome,M,48,0
312357,6/27/15 8:27,7/3/15 12:44,11,OSKIBBUKCMGCN,Direct,Chrome,M,38,0
91659,4/28/15 3:22,7/10/15 17:29,15,TNZKPTEKTGRSB,Ads,Chrome,M,32,0
295169,2/4/15 3:27,4/21/15 18:08,43,BYCZKAGDTERRQ,Ads,FireFox,F,21,0
327503,2/23/15 17:08,5/9/15 6:49,15,QIKVXRPCYYQFU,Ads,Chrome,M,39,0
38985,7/19/15 8:05,8/19/15 22:16,11,NBTSOXREVUOAQ,Ads,Safari,M,29,0
146907,8/14/15 4:22,8/31/15 2:47,29,HKIKDOOFBNYEV,SEO,FireFox,M,27,0
158199,7/18/15 13:05,10/20/15 23:49,42,QKUUYVQSAVSHH,Ads,Safari,F,19,0
365825,6/15/15 2:24,7/27/15 0:44,38,GLLQDZTASRCCV,SEO,Chrome,F,35,0
283455,1/9/15 15:11,3/29/15 11:44,29,JHMLVCUTQZVZV,Direct,IE,M,30,0
159137,1/9/15 12:31,2/11/15 4:24,18,VEXZZJFOHWDLV,SEO,Chrome,M,23,0
244686,1/16/15 21:06,5/9/15 16:35,25,SJZNBULUTGBFY,Ads,Chrome,M,35,0
36782,1/24/15 15:55,4/5/15 12:26,37,CZIAGXZVJZEMP,Ads,Safari,F,23,0
213382,6/2/15 23:56,9/3/15 21:01,24,HKBBYSGZTOLEF,SEO,IE,F,40,0
23600,7/13/15 5:56,8/13/15 10:06,58,RLYBUESAEGMMQ,Ads,FireFox,M,24,0
238423,1/11/15 13:57,1/11/15 13:57,38,DLCZVANOKMQMQ,SEO,Chrome,F,32,1
159625,6/15/15 22:08,10/5/15 22:34,58,UDOCFLANQQPRF,SEO,Safari,F,38,0
133618,6/23/15 3:28,10/13/15 4:07,29,EFWZGSJSTXEKL,SEO,IE,M,30,0
251706,2/5/15 20:40,5/5/15 5:37,38,PAZCATMNANPEU,Ads,Chrome,M,29,0
333590,5/3/15 19:54,8/4/15 11:05,23,COYPDULSQWBAR,Direct,FireFox,M,40,0
48216,2/3/15 0:25,3/30/15 0:40,29,RWQEQXLPPKIFF,Direct,FireFox,M,29,0
272222,7/9/15 15:06,8/30/15 18:47,63,TNEHNMZLOGEOJ,Direct,IE,M,46,0
269105,5/16/15 0:52,5/28/15 20:10,44,BVMGLZANVOCBN,SEO,Chrome,M,37,0
326726,3/17/15 0:20,7/1/15 15:12,61,WLPWPBYVDARCA,Ads,Safari,M,36,0
329796,2/12/15 18:47,4/24/15 5:42,22,GYQGQVXGCODBE,Ads,IE,M,35,0
81833,6/12/15 1:38,6/22/15 14:30,48,ASYGJTEFYXIHX,Direct,FireFox,F,36,0
52797,1/6/15 12:29,2/21/15 19:25,27,ZCKFPAAMTBHFW,Direct,IE,M,31,0
27804,6/14/15 14:49,6/19/15 20:58,30,HLCTAVUQPHCAA,Direct,IE,M,25,0
246696,6/28/15 18:20,7/25/15 10:48,17,FTNPXOMTFKCPL,Direct,FireFox,M,53,0
105919,3/10/15 15:00,5/15/15 22:30,16,FCDLGJJYBOTGS,SEO,Safari,M,23,0
104757,8/4/15 23:25,8/9/15 20:25,47,PQLJVRAPVIKKM,Direct,Safari,M,20,0
158362,3/10/15 5:07,4/27/15 17:32,35,OEABEYUZSOZFJ,Ads,Chrome,M,25,0
189611,6/30/15 1:51,10/8/15 12:49,40,HGHIVZDHNQSWE,SEO,FireFox,F,40,0
206879,7/8/15 23:51,7/19/15 15:22,51,PGPCPEHEJISTU,Ads,IE,M,39,0
206217,3/1/15 1:05,6/20/15 6:37,50,EGQAASIYFCDNR,SEO,Safari,F,38,0
140820,8/5/15 18:22,10/26/15 7:09,24,URVDBXWPPTNQL,SEO,IE,F,41,0
357558,7/15/15 4:34,9/15/15 20:02,39,LCVQNVYDXYWZW,SEO,FireFox,M,44,0
139206,2/12/15 19:50,3/4/15 13:12,44,UXOKIDMRDISYL,SEO,Safari,M,36,0
130936,4/17/15 2:59,4/29/15 17:27,28,OZPCZQDHUCXNU,SEO,Opera,M,27,1
331058,8/5/15 10:46,12/1/15 20:52,16,DMNTHGZYDISKT,SEO,Chrome,M,41,0
243041,1/4/15 16:04,1/20/15 22:27,40,LXOWQYNYRHZAK,SEO,Safari,M,36,0
237493,3/29/15 11:29,4/15/15 18:04,23,DTDDHEEDGVWCE,Direct,IE,F,27,0
342294,5/11/15 3:40,7/7/15 19:10,21,XDEOFUGJPJIBW,SEO,IE,F,35,0
94846,2/2/15 2:30,5/4/15 5:52,38,LSHXRFGWPRCUQ,SEO,IE,F,29,0
108743,5/30/15 15:58,8/18/15 21:37,44,NMQQNMCBQUMWG,Ads,IE,M,38,0
304033,5/13/15 14:23,7/3/15 6:10,53,BTANIZGDMWTFC,SEO,Safari,F,39,0
176076,8/13/15 2:02,9/26/15 1:07,25,TOTYAQFOSAHER,Ads,Safari,M,33,0
224117,6/24/15 10:40,9/21/15 9:08,52,VMIRVNQRTWWGB,Ads,Chrome,M,35,0
339272,2/27/15 2:52,5/17/15 5:02,28,ZRFYNNDQRQEKR,SEO,IE,F,38,0
115865,5/18/15 9:56,6/7/15 3:30,45,IOPTPAJZZUUSC,SEO,Safari,M,43,0
174566,6/16/15 13:16,6/23/15 2:58,43,VPMFFEPKNFXTM,SEO,Safari,M,42,0
365680,1/10/15 20:59,1/10/15 20:59,64,WJKJBPFQQQBYD,Direct,Chrome,M,43,1
177354,3/8/15 2:00,3/29/15 22:18,38,UZXCZYJHNSNSD,Ads,IE,M,37,0
108693,1/2/15 7:24,1/2/15 7:24,45,CIZXYZIFQIGEN,Ads,Chrome,M,35,1
331361,7/2/15 13:23,9/28/15 5:47,25,KUBJOAKDPCRID,Ads,Chrome,M,45,0
294267,3/27/15 21:31,6/22/15 12:17,29,CMVMBBLCGYVJH,SEO,Safari,M,37,0
21479,2/19/15 15:19,6/14/15 12:42,79,NOKWDVHJUADAR,Ads,IE,F,52,0
277295,3/25/15 8:58,4/1/15 11:33,65,LNJOQZFCCVIHM,Ads,Safari,M,37,0
142204,3/9/15 0:39,5/16/15 16:58,14,MXEQPIMIMYKPM,Ads,IE,F,25,0
369409,7/22/15 23:32,8/3/15 6:36,18,DGYVOCUPZGDLX,SEO,Chrome,M,26,0
101552,7/6/15 13:01,10/10/15 4:06,31,EDMQQGXXQUEJR,SEO,IE,M,24,0
253734,7/7/15 6:08,9/9/15 20:10,63,JNTLVOHDSEYGY,Ads,Chrome,F,21,0
144999,1/12/15 19:08,1/12/15 19:08,32,BHHSBCGZVUVYJ,Direct,Safari,F,30,1
185746,1/16/15 17:19,3/4/15 5:48,57,EQKDLSUABEJMU,SEO,FireFox,M,46,0
226179,7/20/15 21:27,11/16/15 21:19,42,YNWIGQDPLUUSW,Ads,Chrome,F,47,0
54438,8/15/15 22:29,9/18/15 17:49,15,RTXHATDNDYGVJ,Direct,Chrome,F,50,0
372588,1/17/15 20:56,2/13/15 23:44,51,YFTJKSWIYJFUU,SEO,Chrome,M,27,0
18378,2/26/15 0:00,5/16/15 9:16,9,EHEHSIGVXBVYG,Direct,Chrome,M,29,0
244301,5/29/15 4:08,9/25/15 2:51,26,XBNJNZELKBEOI,SEO,IE,F,40,0
369171,2/15/15 4:41,5/26/15 8:41,17,FXGJBEWEFWWVH,Ads,IE,F,33,1
104731,4/27/15 23:40,7/4/15 16:34,51,MHSFVEIIVYXPX,SEO,FireFox,M,41,0
149455,5/7/15 8:58,6/24/15 5:34,21,FZAEVNEXDKYUG,SEO,FireFox,F,34,0
228521,5/3/15 15:36,7/31/15 17:31,59,ZNVAFOLEQDWIO,SEO,Chrome,M,34,0
4235,3/3/15 11:15,3/26/15 18:35,39,HEDCYPZASZVGR,Ads,IE,F,36,0
183149,4/14/15 7:59,4/28/15 11:08,51,ZODHSSICNLHGQ,Ads,FireFox,M,35,0
231763,1/21/15 7:58,2/26/15 6:26,24,FZJQULHMBBNUT,SEO,FireFox,M,31,0
364263,4/24/15 6:05,6/22/15 20:59,32,MKHYDLGRAEGZI,SEO,IE,M,37,0
81146,7/8/15 6:48,11/2/15 9:04,40,VAMWTVAQDRSDS,Direct,Chrome,M,31,0
186105,2/3/15 20:43,3/23/15 12:00,9,PIUNQWQMVZWOM,Ads,Chrome,M,30,1
283597,5/4/15 18:03,5/7/15 6:24,26,TXFCQUDLLABBE,Direct,Chrome,F,26,0
204929,8/2/15 5:25,8/18/15 3:03,24,AAYZRHNSMVNIT,Direct,Safari,M,43,0
314622,7/5/15 19:29,8/29/15 8:11,25,BLZIJSTMEFBFN,Ads,Safari,F,34,0
236079,4/13/15 10:44,4/14/15 10:41,11,OESXBURVGCGQG,SEO,Safari,M,33,0
294834,6/3/15 2:45,7/14/15 8:13,17,HQSPUFMRVOVDI,Ads,Chrome,F,36,0
103050,4/4/15 13:38,5/6/15 14:00,18,JVPWQIMNCYXDF,Direct,Chrome,F,33,0
313590,2/16/15 12:01,3/31/15 7:33,30,UTPVYULOKUYBC,Direct,Chrome,M,29,0
29429,5/21/15 14:00,7/8/15 8:13,82,BNFZGFQGEQTLI,Ads,Chrome,M,25,0
53477,6/15/15 8:12,7/2/15 13:24,19,YLEICJTUHSZEX,Ads,IE,F,28,0
369907,8/15/15 3:25,8/18/15 7:10,50,LLGOHMMKZKKYB,SEO,FireFox,F,28,0
208216,5/30/15 4:30,6/25/15 2:19,18,VADLAYFZEWYWO,SEO,Chrome,F,30,0
361638,3/1/15 1:49,3/16/15 3:55,58,PMKKQVJKTOBTG,Ads,Chrome,M,25,0
314744,3/1/15 1:41,4/6/15 15:33,50,TDAIDGJZUOTYH,SEO,Chrome,M,38,0
210130,1/30/15 7:37,4/10/15 4:25,28,EPMSLKAZFJOUU,SEO,Safari,F,46,0
31220,2/14/15 18:14,3/18/15 2:40,83,JVJFHJBGMSGGU,Ads,Chrome,F,22,0
28692,7/13/15 7:28,9/22/15 3:58,33,CFIBTGSJPBSOF,SEO,Safari,M,21,0
55860,6/18/15 22:57,8/21/15 12:26,57,KTDWBVVYNHDQK,Ads,Chrome,M,21,0
322607,2/10/15 19:01,5/7/15 7:06,51,QLQEWOVRVCTMJ,Direct,IE,F,43,0
95678,6/5/15 10:42,6/12/15 15:44,24,ABEUWRAEGVPAP,Ads,Chrome,M,45,0
352310,1/2/15 2:40,4/6/15 1:55,50,ALWXVDZAWGGKZ,Ads,FireFox,F,20,0
47603,2/27/15 18:50,6/22/15 9:55,15,RSVFMTMRPWGOW,SEO,Chrome,M,32,0
28783,5/1/15 2:47,8/16/15 23:50,57,RXHPGNMIEUYUW,SEO,Chrome,M,30,0
291097,7/26/15 22:23,9/9/15 7:26,36,EUQTXCGZXUEZW,Ads,Safari,M,43,0
85195,7/1/15 14:19,7/22/15 8:53,37,WTBTTLHVOIDUW,SEO,Safari,F,27,0
191494,7/2/15 7:14,10/23/15 16:34,58,DSUJDFFDSBWQN,Direct,IE,M,56,0
232868,7/26/15 3:24,10/16/15 2:33,16,YQHPJIQSYMFWS,Ads,Safari,F,34,1
2584,4/13/15 7:20,7/12/15 2:13,38,ARIJGQIWVFMAJ,Ads,Opera,F,45,0
294002,4/2/15 23:39,5/31/15 18:23,38,YXADHARVXGERA,Ads,FireFox,M,22,0
347609,6/11/15 12:04,6/28/15 19:23,22,BDJTWEMAGSAVO,Ads,IE,M,30,0
351159,2/28/15 2:32,5/23/15 6:54,9,MOWKNEOTEHWZZ,SEO,Chrome,M,44,0
297373,3/7/15 17:56,5/31/15 4:00,73,CSSVBZZQVMYMM,SEO,Chrome,M,27,0
379521,5/6/15 15:22,9/1/15 1:00,30,NLOBDNRJOIZCI,Ads,IE,F,39,0
238680,1/30/15 10:49,4/11/15 7:21,28,JRWCZFDWXVWVN,Direct,Chrome,M,36,1
258502,3/1/15 23:10,4/25/15 15:10,34,KPBYNTJOTKBMQ,Ads,Chrome,F,31,0
88021,5/14/15 3:52,5/23/15 1:51,60,KOWIVUIPTWZLF,Direct,FireFox,F,44,0
305388,6/30/15 10:34,7/5/15 13:20,44,HPKYIZOOCEIZH,SEO,Chrome,M,34,1
267166,7/17/15 18:08,8/6/15 14:24,32,UWUMLVATUKCFN,SEO,IE,M,23,0
115571,4/24/15 14:19,8/14/15 20:56,30,XIFSAYEYHKVWH,SEO,Safari,F,30,0
14339,1/16/15 10:00,4/19/15 0:22,24,JFVBFPGWSUSUQ,Direct,Safari,F,48,0
246740,1/2/15 0:56,3/11/15 11:03,43,DHMITPTNOVVWS,SEO,Chrome,M,26,0
230732,3/30/15 14:09,5/21/15 12:02,38,OWIASOGXLBSPG,SEO,Safari,M,32,0
372482,6/1/15 3:44,8/1/15 16:07,20,IYHIIFPSRBTCN,SEO,IE,M,33,0
253491,3/23/15 19:14,5/31/15 12:03,65,VHDHQHVZZPIMP,Direct,Chrome,F,24,0
92260,3/18/15 17:27,5/26/15 12:04,42,VABOACMFBDESP,SEO,FireFox,F,26,0
181502,5/28/15 21:33,6/4/15 1:56,41,SYSBVDDMYGXAA,SEO,Safari,F,23,0
347153,2/9/15 7:11,5/27/15 23:00,73,CSFOBYZSUJVVL,SEO,IE,M,38,0
93283,6/19/15 1:01,9/16/15 11:30,57,AWTFBGPXJCYCA,SEO,Chrome,M,29,0
145865,4/1/15 15:46,5/4/15 14:10,49,IDEGRFHFELGDQ,SEO,Safari,M,43,0
311636,2/17/15 4:29,3/9/15 8:36,24,JTEIJSWJCRCOJ,Direct,Chrome,F,22,0
8017,3/16/15 2:07,7/9/15 13:45,67,PTKZEQDHRWIQC,SEO,IE,M,24,0
84520,6/29/15 23:57,10/20/15 20:52,36,SIINRULAXTIZJ,Direct,Chrome,F,20,0
126593,1/8/15 6:55,1/8/15 6:55,13,UYIHQQWGPAPQA,SEO,Safari,F,30,1
281081,4/22/15 9:38,6/6/15 17:01,43,IXIFFKDCPMRGR,Direct,FireFox,M,28,0
108444,2/27/15 10:38,5/14/15 19:19,49,EWUAAGRAHTVKO,SEO,IE,M,24,0
130502,1/5/15 10:25,1/5/15 10:25,36,QTXDJHIIXYVQN,SEO,Chrome,M,28,1
278263,4/4/15 18:38,4/11/15 4:30,39,BCSSILOKBXQBM,Ads,Safari,M,24,0
196234,3/10/15 8:43,6/7/15 1:07,43,VIMLWNLMAQUYC,Ads,Chrome,M,38,0
48728,6/18/15 8:41,9/7/15 23:42,35,CNPUAQCPACKTY,SEO,FireFox,F,24,0
344278,4/25/15 13:10,5/17/15 13:28,20,OODTTLQELYKDY,Ads,Chrome,M,40,0
169508,6/14/15 20:00,7/4/15 16:56,42,FFFUPTEQHROXH,Ads,IE,F,44,0
170435,2/28/15 5:30,6/28/15 4:17,37,RTRSJADKBWPDZ,SEO,FireFox,M,18,0
351258,1/30/15 3:18,3/5/15 23:02,57,ITWTPMDOUTMPG,Ads,Chrome,M,30,0
347835,1/22/15 9:48,4/29/15 15:42,27,MYWVRYWZMBIPJ,Ads,Chrome,M,22,1
53542,2/19/15 19:23,6/11/15 14:08,45,JNHYJLPQSSJOE,SEO,Chrome,M,32,0
253126,8/3/15 5:30,10/10/15 6:36,42,WVCOMWEWGFQMJ,Direct,FireFox,F,21,0
315817,4/29/15 1:37,7/29/15 13:27,42,HHZWFSUTELMYB,Ads,FireFox,F,34,0
273622,2/2/15 9:06,5/4/15 3:34,36,KPNXIHYRZFXOK,SEO,Chrome,F,36,0
103849,2/7/15 8:16,3/8/15 16:13,33,NOJUXIFTCBGOG,Direct,FireFox,F,31,0
306790,8/17/15 3:26,8/21/15 11:55,15,NAYMMHDTCFEBT,SEO,IE,M,32,0
154169,1/18/15 14:48,4/26/15 20:18,16,TAVJNVULTYDMY,Ads,Chrome,M,23,0
336252,5/2/15 4:31,8/10/15 21:48,47,GPCASTUTHVLLS,Ads,Safari,M,28,0
355865,4/15/15 4:15,5/13/15 2:30,27,IIXXRESAAGHVO,Direct,Chrome,M,23,0
190096,1/9/15 19:49,1/24/15 19:43,34,OWYBJTXMBVKHT,SEO,IE,M,19,0
364719,5/5/15 4:11,6/14/15 6:49,51,VFQZFHFDDTVKL,SEO,IE,F,32,0
228288,7/17/15 19:58,9/18/15 12:37,58,JUOUMTIQBPOIA,Ads,Chrome,F,27,0
384102,5/10/15 22:44,7/20/15 16:51,28,GOFODTLGGQDUG,Direct,IE,F,38,0
32627,8/10/15 10:52,8/12/15 15:09,26,FWRKKZXEZDZUB,Direct,Chrome,F,25,0
79045,7/31/15 4:01,8/15/15 23:50,59,DJLSIOLRJLZZK,Direct,Safari,M,35,0
144273,7/5/15 18:11,7/10/15 6:24,19,RQABRXAOMKMWK,Direct,FireFox,M,43,0
386346,3/28/15 3:25,6/21/15 4:46,35,FRHWZBEZHSDEZ,SEO,Safari,F,32,0
329552,5/31/15 8:23,7/30/15 16:30,49,WEDFWGAXVRYDQ,Ads,Chrome,M,32,0
341323,2/10/15 10:56,5/8/15 17:14,42,FLMKZSVQKQQEE,SEO,Safari,M,36,0
381990,5/14/15 15:30,8/19/15 1:45,64,YDFJTPNPBRESH,Direct,FireFox,M,39,0
303884,1/2/15 8:30,1/2/15 8:30,54,FSZXDSGBUKWWR,Ads,Chrome,M,41,1
296133,6/1/15 17:46,9/1/15 9:02,23,AFAVTVLBRIUTE,SEO,Safari,M,46,0
302342,4/12/15 5:31,6/24/15 12:03,58,NTWKYZLFUPDEB,SEO,FireFox,F,33,0
148545,8/6/15 0:59,10/9/15 13:28,80,BMFOQIPSHNBMK,Ads,FireFox,M,42,0
381078,2/14/15 6:24,4/22/15 21:06,56,PWOFJSIJKTSIC,Ads,IE,M,18,0
58277,1/5/15 8:18,1/5/15 8:18,36,EGLGSEGYPMMAM,SEO,FireFox,M,37,1
103400,6/27/15 14:53,9/19/15 17:16,26,KOSTSVBYTKHDH,SEO,IE,M,34,0
301765,5/13/15 12:01,6/28/15 5:36,26,XQYNDQJXDYARY,Direct,Chrome,M,19,0
239415,5/17/15 8:50,8/18/15 3:46,54,WGZGGKDPNVKYP,SEO,Chrome,F,29,0
165434,3/18/15 5:44,7/2/15 0:49,31,EGTKUXRKXZPOY,SEO,Safari,F,30,0
259257,1/30/15 14:24,3/17/15 1:19,45,UTXOBTYEVFPUE,Ads,Safari,M,40,0
719,6/1/15 0:04,8/2/15 18:18,44,UXKHTUYZYNBXI,SEO,Chrome,M,27,0
189527,8/12/15 10:06,11/2/15 12:44,14,VVOJKTHMVLOCE,SEO,Chrome,M,43,0
25579,1/7/15 11:51,1/7/15 11:51,11,LCIDSXJYNIOGD,SEO,IE,M,30,1
313577,2/5/15 5:02,3/6/15 17:17,50,JJGHGHRTSIUOO,SEO,IE,M,31,0
340580,1/25/15 17:05,3/3/15 17:15,26,SQLWDITSUTIDY,SEO,Safari,F,27,0
28977,3/7/15 19:51,3/27/15 16:18,49,BPMKQHVZQAPRL,Direct,IE,M,30,0
169576,3/28/15 12:21,7/11/15 7:24,12,BCVWBGNJJLMKK,Ads,Chrome,M,55,0
182702,5/11/15 8:02,6/23/15 2:32,11,RLIHGXBDSYMZT,SEO,IE,M,28,0
379801,4/19/15 7:25,6/19/15 6:24,41,XWHCSITBNBAIM,SEO,Chrome,F,31,0
